"","ExclusionGroup","Notes","Sex","DOT","Lang1","Bilingual","Lang2","Location","Experimenter","Enterer","AudioRecorded","Age","AgeGroup","InfinityInterviewDone","HCReceivedSupport","Task","TaskType","TaskItem","Accuracy","Response","HCGroup.spontaneous.noerror","HCGroup.final","HCGroup.best","IsProductive.noerror","IsProductive.final","PGroup.final","SuccessorKnower","EndlessKnower","Category","InfinityStage","DecadeCounter","DecadeKnowledge","EndlessPartial","LadlabID"
"3182","include","","M","4/3/17","English","yes","Vietnamese, Hungarian","School","JC","JC","yes",4.25,"4-4.5y","yes","1","D4","TenTwenty","30,40,50..",NA,"30,40,60,90","1-low","2-medium","2-medium",0,0,"2-Unproductive",0,0,"A Non-knower",1,1,4,0,"infinity-074"
"3183","include","provided own decades between 40-90 for productivity test","M","4/3/17","English","no",NA,"School","JC","JC","yes",5.35,"5-5.5y","yes","1","HC","spontaneous","raw",NA,"1-29,80,81[experimenter stopped]","2-medium","2-medium","4-veryhigh",1,1,"3-Productive",0,0,"A Non-knower",1,0,0,0,"infinity-075"
"3184","include","provided own decades between 40-90 for productivity test","M","4/3/17","English","no",NA,"School","JC","JC","yes",5.35,"5-5.5y","yes","1","HC","spontaneous","noerror",NA,"29","2-medium","2-medium","4-veryhigh",1,1,"3-Productive",0,0,"A Non-knower",1,0,0,0,"infinity-075"
"3185","include","provided own decades between 40-90 for productivity test","M","4/3/17","English","no",NA,"School","JC","JC","yes",5.35,"5-5.5y","yes","1","HC","spontaneous","consecutive",NA,"29","2-medium","2-medium","4-veryhigh",1,1,"3-Productive",0,0,"A Non-knower",1,0,0,0,"infinity-075"
"3186","include","provided own decades between 40-90 for productivity test","M","4/3/17","English","no",NA,"School","JC","JC","yes",5.35,"5-5.5y","yes","1","HC","supported","raw",NA,"[30]31-90,92-99,80[100]idk","2-medium","2-medium","4-veryhigh",1,1,"3-Productive",0,0,"A Non-knower",1,0,0,0,"infinity-075"
"3187","include","provided own decades between 40-90 for productivity test","M","4/3/17","English","no",NA,"School","JC","JC","yes",5.35,"5-5.5y","yes","1","HC","supported","noerror",NA,"90","2-medium","2-medium","4-veryhigh",1,1,"3-Productive",0,0,"A Non-knower",1,0,0,0,"infinity-075"
"3188","include","provided own decades between 40-90 for productivity test","M","4/3/17","English","no",NA,"School","JC","JC","yes",5.35,"5-5.5y","yes","1","HC","spontaneous","IHC",NA,"29","2-medium","2-medium","4-veryhigh",1,1,"3-Productive",0,0,"A Non-knower",1,0,0,0,"infinity-075"
"3189","include","provided own decades between 40-90 for productivity test","M","4/3/17","English","no",NA,"School","JC","JC","yes",5.35,"5-5.5y","yes","1","HC","spontaneous","decchangeerror",NA,"29","2-medium","2-medium","4-veryhigh",1,1,"3-Productive",0,0,"A Non-knower",1,0,0,0,"infinity-075"
"3190","include","provided own decades between 40-90 for productivity test","M","4/3/17","English","no",NA,"School","JC","JC","yes",5.35,"5-5.5y","yes","1","HC","productivity","classification",NA,"prod","2-medium","2-medium","4-veryhigh",1,1,"3-Productive",0,0,"A Non-knower",1,0,0,0,"infinity-075"
"3191","include","provided own decades between 40-90 for productivity test","M","4/3/17","English","no",NA,"School","JC","JC","yes",5.35,"5-5.5y","yes","1","HC","supported","times",NA,"1","2-medium","2-medium","4-veryhigh",1,1,"3-Productive",0,0,"A Non-knower",1,0,0,0,"infinity-075"
"3192","include","provided own decades between 40-90 for productivity test","M","4/3/17","English","no",NA,"School","JC","JC","yes",5.35,"5-5.5y","yes","1","WCN","practice","1",1,"2","2-medium","2-medium","4-veryhigh",1,1,"3-Productive",0,0,"A Non-knower",1,0,0,0,"infinity-075"
"3193","include","provided own decades between 40-90 for productivity test","M","4/3/17","English","no",NA,"School","JC","JC","yes",5.35,"5-5.5y","yes","1","WCN","practice","5",1,"6","2-medium","2-medium","4-veryhigh",1,1,"3-Productive",0,0,"A Non-knower",1,0,0,0,"infinity-075"
"3194","include","provided own decades between 40-90 for productivity test","M","4/3/17","English","no",NA,"School","JC","JC","yes",5.35,"5-5.5y","yes","1","WCN","immediate","23",1,"24","2-medium","2-medium","4-veryhigh",1,1,"3-Productive",0,0,"A Non-knower",1,0,0,0,"infinity-075"
"3195","include","provided own decades between 40-90 for productivity test","M","4/3/17","English","no",NA,"School","JC","JC","yes",5.35,"5-5.5y","yes","1","WCN","immediate","40",1,"41","2-medium","2-medium","4-veryhigh",1,1,"3-Productive",0,0,"A Non-knower",1,0,0,0,"infinity-075"
"3196","include","provided own decades between 40-90 for productivity test","M","4/3/17","English","no",NA,"School","JC","JC","yes",5.35,"5-5.5y","yes","1","WCN","immediate","62",1,"63","2-medium","2-medium","4-veryhigh",1,1,"3-Productive",0,0,"A Non-knower",1,0,0,0,"infinity-075"
"3197","include","provided own decades between 40-90 for productivity test","M","4/3/17","English","no",NA,"School","JC","JC","yes",5.35,"5-5.5y","yes","1","WCN","immediate","70",1,"71","2-medium","2-medium","4-veryhigh",1,1,"3-Productive",0,0,"A Non-knower",1,0,0,0,"infinity-075"
"3198","include","provided own decades between 40-90 for productivity test","M","4/3/17","English","no",NA,"School","JC","JC","yes",5.35,"5-5.5y","yes","1","WCN","immediate","37",1,"38","2-medium","2-medium","4-veryhigh",1,1,"3-Productive",0,0,"A Non-knower",1,0,0,0,"infinity-075"
"3199","include","provided own decades between 40-90 for productivity test","M","4/3/17","English","no",NA,"School","JC","JC","yes",5.35,"5-5.5y","yes","1","WCN","immediate","29",0,"25","2-medium","2-medium","4-veryhigh",1,1,"3-Productive",0,0,"A Non-knower",1,0,0,0,"infinity-075"
"3200","include","provided own decades between 40-90 for productivity test","M","4/3/17","English","no",NA,"School","JC","JC","yes",5.35,"5-5.5y","yes","1","WCN","immediate","86",1,"87","2-medium","2-medium","4-veryhigh",1,1,"3-Productive",0,0,"A Non-knower",1,0,0,0,"infinity-075"
"3201","include","provided own decades between 40-90 for productivity test","M","4/3/17","English","no",NA,"School","JC","JC","yes",5.35,"5-5.5y","yes","1","WCN","immediate","59",0,"58","2-medium","2-medium","4-veryhigh",1,1,"3-Productive",0,0,"A Non-knower",1,0,0,0,"infinity-075"
"3202","include","provided own decades between 40-90 for productivity test","M","4/3/17","English","no",NA,"School","JC","JC","yes",5.35,"5-5.5y","yes","1","WCN","momentum","3",1,"4","2-medium","2-medium","4-veryhigh",1,1,"3-Productive",0,0,"A Non-knower",1,0,0,0,"infinity-075"
"3203","include","provided own decades between 40-90 for productivity test","M","4/3/17","English","no",NA,"School","JC","JC","yes",5.35,"5-5.5y","yes","1","WCN","momentum","23",NA,NA,"2-medium","2-medium","4-veryhigh",1,1,"3-Productive",0,0,"A Non-knower",1,0,0,0,"infinity-075"
"3204","include","provided own decades between 40-90 for productivity test","M","4/3/17","English","no",NA,"School","JC","JC","yes",5.35,"5-5.5y","yes","1","WCN","momentum","40",NA,NA,"2-medium","2-medium","4-veryhigh",1,1,"3-Productive",0,0,"A Non-knower",1,0,0,0,"infinity-075"
"3205","include","provided own decades between 40-90 for productivity test","M","4/3/17","English","no",NA,"School","JC","JC","yes",5.35,"5-5.5y","yes","1","WCN","momentum","62",NA,NA,"2-medium","2-medium","4-veryhigh",1,1,"3-Productive",0,0,"A Non-knower",1,0,0,0,"infinity-075"
"3206","include","provided own decades between 40-90 for productivity test","M","4/3/17","English","no",NA,"School","JC","JC","yes",5.35,"5-5.5y","yes","1","WCN","momentum","70",NA,NA,"2-medium","2-medium","4-veryhigh",1,1,"3-Productive",0,0,"A Non-knower",1,0,0,0,"infinity-075"
"3207","include","provided own decades between 40-90 for productivity test","M","4/3/17","English","no",NA,"School","JC","JC","yes",5.35,"5-5.5y","yes","1","WCN","momentum","37",NA,NA,"2-medium","2-medium","4-veryhigh",1,1,"3-Productive",0,0,"A Non-knower",1,0,0,0,"infinity-075"
"3208","include","provided own decades between 40-90 for productivity test","M","4/3/17","English","no",NA,"School","JC","JC","yes",5.35,"5-5.5y","yes","1","WCN","momentum","29",0,"90","2-medium","2-medium","4-veryhigh",1,1,"3-Productive",0,0,"A Non-knower",1,0,0,0,"infinity-075"
"3209","include","provided own decades between 40-90 for productivity test","M","4/3/17","English","no",NA,"School","JC","JC","yes",5.35,"5-5.5y","yes","1","WCN","momentum","86",NA,NA,"2-medium","2-medium","4-veryhigh",1,1,"3-Productive",0,0,"A Non-knower",1,0,0,0,"infinity-075"
"3210","include","provided own decades between 40-90 for productivity test","M","4/3/17","English","no",NA,"School","JC","JC","yes",5.35,"5-5.5y","yes","1","WCN","momentum","59",0,"50","2-medium","2-medium","4-veryhigh",1,1,"3-Productive",0,0,"A Non-knower",1,0,0,0,"infinity-075"
"3211","include","provided own decades between 40-90 for productivity test","M","4/3/17","English","no",NA,"School","JC","JC","yes",5.35,"5-5.5y","yes","1","A1","BiggestNumber","none",NA,"A hundred","2-medium","2-medium","4-veryhigh",1,1,"3-Productive",0,0,"A Non-knower",1,0,0,0,"infinity-075"
"3212","include","provided own decades between 40-90 for productivity test","M","4/3/17","English","no",NA,"School","JC","JC","yes",5.35,"5-5.5y","yes","1","B1","isBiggest","no",NA,"no [can you think of a bigger number?]200[prompt]yes","2-medium","2-medium","4-veryhigh",1,1,"3-Productive",0,0,"A Non-knower",1,0,0,0,"infinity-075"
"3213","include","provided own decades between 40-90 for productivity test","M","4/3/17","English","no",NA,"School","JC","JC","yes",5.35,"5-5.5y","yes","1","B2","EndOrForever","forever",NA,"end","2-medium","2-medium","4-veryhigh",1,1,"3-Productive",0,0,"A Non-knower",1,0,0,0,"infinity-075"
"3214","include","provided own decades between 40-90 for productivity test","M","4/3/17","English","no",NA,"School","JC","JC","yes",5.35,"5-5.5y","yes","1","B2","Why","justification",NA,"numbers don't keep on going","2-medium","2-medium","4-veryhigh",1,1,"3-Productive",0,0,"A Non-knower",1,0,0,0,"infinity-075"
"3215","include","provided own decades between 40-90 for productivity test","M","4/3/17","English","no",NA,"School","JC","JC","yes",5.35,"5-5.5y","yes","1","C1","CanWeAddToBigNumber","yes",NA,"yes","2-medium","2-medium","4-veryhigh",1,1,"3-Productive",0,0,"A Non-knower",1,0,0,0,"infinity-075"
"3216","include","provided own decades between 40-90 for productivity test","M","4/3/17","English","no",NA,"School","JC","JC","yes",5.35,"5-5.5y","yes","1","C1","why","justification",NA,"because we added to a number","2-medium","2-medium","4-veryhigh",1,1,"3-Productive",0,0,"A Non-knower",1,0,0,0,"infinity-075"
"3217","include","provided own decades between 40-90 for productivity test","M","4/3/17","English","no",NA,"School","JC","JC","yes",5.35,"5-5.5y","yes","1","C2","CanWeAdd1toX","yes",NA,"yes","2-medium","2-medium","4-veryhigh",1,1,"3-Productive",0,0,"A Non-knower",1,0,0,0,"infinity-075"
"3218","include","provided own decades between 40-90 for productivity test","M","4/3/17","English","no",NA,"School","JC","JC","yes",5.35,"5-5.5y","yes","1","C2","why","justification",NA,"idk","2-medium","2-medium","4-veryhigh",1,1,"3-Productive",0,0,"A Non-knower",1,0,0,0,"infinity-075"
"3219","include","provided own decades between 40-90 for productivity test","M","4/3/17","English","no",NA,"School","JC","JC","yes",5.35,"5-5.5y","yes","1","C3","CanKeepAdding1","yes",NA,"yes","2-medium","2-medium","4-veryhigh",1,1,"3-Productive",0,0,"A Non-knower",1,0,0,0,"infinity-075"
"3220","include","provided own decades between 40-90 for productivity test","M","4/3/17","English","no",NA,"School","JC","JC","yes",5.35,"5-5.5y","yes","1","C3","why","justification",NA,"idk","2-medium","2-medium","4-veryhigh",1,1,"3-Productive",0,0,"A Non-knower",1,0,0,0,"infinity-075"
"3221","include","provided own decades between 40-90 for productivity test","M","4/3/17","English","no",NA,"School","JC","JC","yes",5.35,"5-5.5y","yes","1","C3","WhatWouldHappen","justification",NA,"it will be fifty-one-one-one-one-one-one. I think you'll have to stop because it won't be a numbers","2-medium","2-medium","4-veryhigh",1,1,"3-Productive",0,0,"A Non-knower",1,0,0,0,"infinity-075"
"3222","include","provided own decades between 40-90 for productivity test","M","4/3/17","English","no",NA,"School","JC","JC","yes",5.35,"5-5.5y","yes","1","D1","CanYouCountTens","yes",NA,"yes","2-medium","2-medium","4-veryhigh",1,1,"3-Productive",0,0,"A Non-knower",1,0,0,0,"infinity-075"
"3223","include","provided own decades between 40-90 for productivity test","M","4/3/17","English","no",NA,"School","JC","JC","yes",5.35,"5-5.5y","yes","1","D2","CountingByTens","yes",NA,"10,9 [stopped]","2-medium","2-medium","4-veryhigh",1,1,"3-Productive",0,0,"A Non-knower",1,0,0,0,"infinity-075"
"3224","include","provided own decades between 40-90 for productivity test","M","4/3/17","English","no",NA,"School","JC","JC","yes",5.35,"5-5.5y","yes","1","D3","TenMoreThanTen","twenty",NA,NA,"2-medium","2-medium","4-veryhigh",1,1,"3-Productive",0,0,"A Non-knower",1,0,0,0,"infinity-075"
"3225","include","provided own decades between 40-90 for productivity test","M","4/3/17","English","no",NA,"School","JC","JC","yes",5.35,"5-5.5y","yes","1","D4","TenTwenty","30,40,50..",NA,"21","2-medium","2-medium","4-veryhigh",1,1,"3-Productive",0,0,"A Non-knower",1,0,0,0,"infinity-075"
"3226","include","","M","4/3/17","English","no",NA,"School","JC","JC","yes",5.41,"5-5.5y","yes","1","HC","spontaneous","raw",NA,"1-69.","3-high","3-high","4-veryhigh",1,1,"3-Productive",0,0,"A Non-knower",1,0,0,1,"infinity-076"
"3227","include","","M","4/3/17","English","no",NA,"School","JC","JC","yes",5.41,"5-5.5y","yes","1","HC","spontaneous","noerror",NA,"69","3-high","3-high","4-veryhigh",1,1,"3-Productive",0,0,"A Non-knower",1,0,0,1,"infinity-076"
"3228","include","","M","4/3/17","English","no",NA,"School","JC","JC","yes",5.41,"5-5.5y","yes","1","HC","spontaneous","consecutive",NA,"69","3-high","3-high","4-veryhigh",1,1,"3-Productive",0,0,"A Non-knower",1,0,0,1,"infinity-076"
"3229","include","","M","4/3/17","English","no",NA,"School","JC","JC","yes",5.41,"5-5.5y","yes","1","HC","supported","raw",NA,"[70]71-79[80]81-89[90]91-109, I don't remember [108,109]110-114,116,115-119, I forget","3-high","3-high","4-veryhigh",1,1,"3-Productive",0,0,"A Non-knower",1,0,0,1,"infinity-076"
"3230","include","","M","4/3/17","English","no",NA,"School","JC","JC","yes",5.41,"5-5.5y","yes","1","HC","supported","noerror",NA,"119","3-high","3-high","4-veryhigh",1,1,"3-Productive",0,0,"A Non-knower",1,0,0,1,"infinity-076"
"3231","include","","M","4/3/17","English","no",NA,"School","JC","JC","yes",5.41,"5-5.5y","yes","1","HC","spontaneous","IHC",NA,"69","3-high","3-high","4-veryhigh",1,1,"3-Productive",0,0,"A Non-knower",1,0,0,1,"infinity-076"
"3232","include","","M","4/3/17","English","no",NA,"School","JC","JC","yes",5.41,"5-5.5y","yes","1","HC","spontaneous","decchangeerror",NA,"69","3-high","3-high","4-veryhigh",1,1,"3-Productive",0,0,"A Non-knower",1,0,0,1,"infinity-076"
"3233","include","","M","4/3/17","English","no",NA,"School","JC","JC","yes",5.41,"5-5.5y","yes","1","HC","productivity","classification",NA,"prod","3-high","3-high","4-veryhigh",1,1,"3-Productive",0,0,"A Non-knower",1,0,0,1,"infinity-076"
"3234","include","","M","4/3/17","English","no",NA,"School","JC","JC","yes",5.41,"5-5.5y","yes","1","HC","supported","times",NA,"3","3-high","3-high","4-veryhigh",1,1,"3-Productive",0,0,"A Non-knower",1,0,0,1,"infinity-076"
"3235","include","","M","4/3/17","English","no",NA,"School","JC","JC","yes",5.41,"5-5.5y","yes","1","WCN","practice","1",1,"2","3-high","3-high","4-veryhigh",1,1,"3-Productive",0,0,"A Non-knower",1,0,0,1,"infinity-076"
"3236","include","","M","4/3/17","English","no",NA,"School","JC","JC","yes",5.41,"5-5.5y","yes","1","WCN","practice","5",1,"6","3-high","3-high","4-veryhigh",1,1,"3-Productive",0,0,"A Non-knower",1,0,0,1,"infinity-076"
"3237","include","","M","4/3/17","English","no",NA,"School","JC","JC","yes",5.41,"5-5.5y","yes","1","WCN","immediate","23",1,"24","3-high","3-high","4-veryhigh",1,1,"3-Productive",0,0,"A Non-knower",1,0,0,1,"infinity-076"
"3238","include","","M","4/3/17","English","no",NA,"School","JC","JC","yes",5.41,"5-5.5y","yes","1","WCN","immediate","40",1,"41","3-high","3-high","4-veryhigh",1,1,"3-Productive",0,0,"A Non-knower",1,0,0,1,"infinity-076"
"3239","include","","M","4/3/17","English","no",NA,"School","JC","JC","yes",5.41,"5-5.5y","yes","1","WCN","immediate","62",1,"63","3-high","3-high","4-veryhigh",1,1,"3-Productive",0,0,"A Non-knower",1,0,0,1,"infinity-076"
"3240","include","","M","4/3/17","English","no",NA,"School","JC","JC","yes",5.41,"5-5.5y","yes","1","WCN","immediate","70",0,"78","3-high","3-high","4-veryhigh",1,1,"3-Productive",0,0,"A Non-knower",1,0,0,1,"infinity-076"
"3241","include","","M","4/3/17","English","no",NA,"School","JC","JC","yes",5.41,"5-5.5y","yes","1","WCN","immediate","37",1,"38","3-high","3-high","4-veryhigh",1,1,"3-Productive",0,0,"A Non-knower",1,0,0,1,"infinity-076"
"3242","include","","M","4/3/17","English","no",NA,"School","JC","JC","yes",5.41,"5-5.5y","yes","1","WCN","immediate","29",1,"30","3-high","3-high","4-veryhigh",1,1,"3-Productive",0,0,"A Non-knower",1,0,0,1,"infinity-076"
"3243","include","","M","4/3/17","English","no",NA,"School","JC","JC","yes",5.41,"5-5.5y","yes","1","WCN","immediate","86",0,"forget","3-high","3-high","4-veryhigh",1,1,"3-Productive",0,0,"A Non-knower",1,0,0,1,"infinity-076"
"3244","include","","M","4/3/17","English","no",NA,"School","JC","JC","yes",5.41,"5-5.5y","yes","1","WCN","immediate","59",0,"idk","3-high","3-high","4-veryhigh",1,1,"3-Productive",0,0,"A Non-knower",1,0,0,1,"infinity-076"
"3245","include","","M","4/3/17","English","no",NA,"School","JC","JC","yes",5.41,"5-5.5y","yes","1","WCN","momentum","3",1,"4","3-high","3-high","4-veryhigh",1,1,"3-Productive",0,0,"A Non-knower",1,0,0,1,"infinity-076"
"3246","include","","M","4/3/17","English","no",NA,"School","JC","JC","yes",5.41,"5-5.5y","yes","1","WCN","momentum","23",NA,NA,"3-high","3-high","4-veryhigh",1,1,"3-Productive",0,0,"A Non-knower",1,0,0,1,"infinity-076"
"3247","include","","M","4/3/17","English","no",NA,"School","JC","JC","yes",5.41,"5-5.5y","yes","1","WCN","momentum","40",NA,NA,"3-high","3-high","4-veryhigh",1,1,"3-Productive",0,0,"A Non-knower",1,0,0,1,"infinity-076"
"3248","include","","M","4/3/17","English","no",NA,"School","JC","JC","yes",5.41,"5-5.5y","yes","1","WCN","momentum","62",NA,NA,"3-high","3-high","4-veryhigh",1,1,"3-Productive",0,0,"A Non-knower",1,0,0,1,"infinity-076"
"3249","include","","M","4/3/17","English","no",NA,"School","JC","JC","yes",5.41,"5-5.5y","yes","1","WCN","momentum","70",1,"71","3-high","3-high","4-veryhigh",1,1,"3-Productive",0,0,"A Non-knower",1,0,0,1,"infinity-076"
"3250","include","","M","4/3/17","English","no",NA,"School","JC","JC","yes",5.41,"5-5.5y","yes","1","WCN","momentum","37",NA,NA,"3-high","3-high","4-veryhigh",1,1,"3-Productive",0,0,"A Non-knower",1,0,0,1,"infinity-076"
"3251","include","","M","4/3/17","English","no",NA,"School","JC","JC","yes",5.41,"5-5.5y","yes","1","WCN","momentum","29",NA,NA,"3-high","3-high","4-veryhigh",1,1,"3-Productive",0,0,"A Non-knower",1,0,0,1,"infinity-076"
"3252","include","","M","4/3/17","English","no",NA,"School","JC","JC","yes",5.41,"5-5.5y","yes","1","WCN","momentum","86",1,"87","3-high","3-high","4-veryhigh",1,1,"3-Productive",0,0,"A Non-knower",1,0,0,1,"infinity-076"
"3253","include","","M","4/3/17","English","no",NA,"School","JC","JC","yes",5.41,"5-5.5y","yes","1","WCN","momentum","59",0,"40","3-high","3-high","4-veryhigh",1,1,"3-Productive",0,0,"A Non-knower",1,0,0,1,"infinity-076"
"3254","include","","M","4/3/17","English","no",NA,"School","JC","JC","yes",5.41,"5-5.5y","yes","1","A1","BiggestNumber","none",NA,"one hundred thousand million hundred","3-high","3-high","4-veryhigh",1,1,"3-Productive",0,0,"A Non-knower",1,0,0,1,"infinity-076"
"3255","include","","M","4/3/17","English","no",NA,"School","JC","JC","yes",5.41,"5-5.5y","yes","1","B1","isBiggest","no",NA,"yes","3-high","3-high","4-veryhigh",1,1,"3-Productive",0,0,"A Non-knower",1,0,0,1,"infinity-076"
"3256","include","","M","4/3/17","English","no",NA,"School","JC","JC","yes",5.41,"5-5.5y","yes","1","B2","EndOrForever","forever",NA,"forever","3-high","3-high","4-veryhigh",1,1,"3-Productive",0,0,"A Non-knower",1,0,0,1,"infinity-076"
"3257","include","","M","4/3/17","English","no",NA,"School","JC","JC","yes",5.41,"5-5.5y","yes","1","B2","Why","justification",NA,"they count so long","3-high","3-high","4-veryhigh",1,1,"3-Productive",0,0,"A Non-knower",1,0,0,1,"infinity-076"
"3258","include","","M","4/3/17","English","no",NA,"School","JC","JC","yes",5.41,"5-5.5y","yes","1","C1","CanWeAddToBigNumber","yes",NA,"yes","3-high","3-high","4-veryhigh",1,1,"3-Productive",0,0,"A Non-knower",1,0,0,1,"infinity-076"
